,x,y,z
18453,-14.4781,-7.1995,-8.4496
18454,-15.0316,-7.9209,-8.4496
18455,-15.3203,-7.1568,-8.4496
18456,-14.5212,-7.3533,-8.4496
18457,-15.134,-7.8955,-8.4184
18458,-15.231,-7.0779,-8.383
18459,-14.5086,-7.4448,-8.3486
18460,-15.2244,-7.8498,-8.3132
18461,-15.1553,-7.0364,-8.2783
18462,-14.5159,-7.545,-8.2434
18463,-15.3114,-7.7764,-8.2076
18464,-15.0599,-7.0069,-8.1732
18465,-14.5495,-7.6525,-8.1378
18466,-15.3636,-7.7084,-8.103
18467,-14.959,-6.9986,-8.068
18468,-14.5457,-7.2792,-7.3961
18469,-13.7619,-6.1218,-7.8333
18470,-14.9164,-7.4111,-7.8696
18471,-14.0167,-7.8657,-7.8696
18472,-13.2261,-8.7572,-7.8696
18473,-15.9286,-8.3915,-7.8696
18474,-15.9265,-6.6228,-7.8696
18475,-16.9266,-6.4105,-7.8696
18476,-14.8184,-7.2315,-7.8896
18477,-14.0614,-6.6507,-7.8896
18478,-14.061,-8.4189,-7.8896
18479,-12.8989,-8.5989,-7.8896
18480,-15.8818,-8.0396,-7.8896
18481,-15.93,-6.2869,-7.8896
18482,-16.7216,-5.9347,-7.8915
18483,-16.0224,-9.0291,-7.9096
18484,-14.107,-7.0776,-7.9096
18485,-14.0208,-8.7681,-7.9096
18486,-13.3605,-9.1106,-7.9096
18487,-15.8362,-7.6137,-7.9096
18488,-16.0598,-6.0189,-7.9096
18489,-16.3337,-5.75,-7.9139
18490,-15.7806,-8.9675,-7.9296
18491,-14.1553,-7.2651,-7.9296
18492,-14.0052,-8.9054,-7.9296
18493,-14.0143,-9.1819,-7.9296
18494,-15.7879,-7.312,-7.9296
18495,-16.2315,-5.8805,-7.9296
18496,-14.0397,-5.8526,-7.9495
18497,-14.557,-6.5058,-7.9496
18498,-14.1966,-7.5925,-7.9496
18499,-13.847,-9.085,-7.9496
18500,-14.5615,-9.1289,-7.9496
18501,-15.7486,-7.3577,-7.9496
18502,-16.0728,-5.8454,-7.9496
18503,-15.0212,-5.7053,-7.9496
18504,-14.2576,-7.9139,-7.9696
18505,-13.5932,-9.1305,-7.9696
18506,-12.8317,-6.476,-7.9696
18507,-14.2582,-6.7139,-7.9696
18508,-15.6846,-8.4699,-7.9696
18509,-15.6851,-6.7813,-7.9696
18510,-16.495,-5.8675,-7.9696
18511,-14.6681,-6.6447,-7.9896
18512,-14.3133,-8.0806,-7.9896
18513,-13.6319,-9.1787,-7.9896
18514,-14.5057,-7.5206,-7.9896
18515,-14.3068,-7.3391,-7.9896
18516,-15.6956,-5.959,-7.9896
18517,-16.3076,-5.5682,-7.9896
18518,-15.6298,-8.3624,-7.9896
18519,-14.4966,-5.9677,-8.0096
18520,-14.3638,-8.0556,-8.0096
18521,-13.738,-9.2454,-8.0096
18522,-14.5675,-6.984,-8.0096
18523,-14.7812,-7.2591,-8.0096
18524,-15.7132,-5.8062,-8.0096
18525,-15.5685,-5.6563,-8.0096
18526,-15.5888,-8.0113,-8.0096
18527,-15.2861,-8.6923,-8.0296
18528,-14.4348,-8.5148,-8.0296
18529,-13.5443,-9.1595,-8.0296
18530,-12.9739,-8.8309,-7.23
18531,-14.4746,-5.9279,-7.8092
18532,-14.3951,-7.2271,-8.0296
18533,-15.5764,-5.8532,-8.0296
18534,-16.9036,-6.0623,-8.0254
18535,-15.7142,-8.5201,-7.0496
18536,-15.5077,-8.7849,-8.0296
18537,-15.26,-8.3464,-7.9872
18538,-14.3152,-7.8613,-7.1565
18539,-14.5016,-8.3627,-8.0496
18540,-13.7324,-9.2914,-8.0496
18541,-13.0187,-8.9127,-7.4536
18542,-14.5276,-5.8485,-7.5741
18543,-14.4179,-6.8882,-8.0496
18544,-15.4421,-6.1906,-8.0496
18545,-16.4125,-5.7622,-8.0496
18546,-16.9223,-6.0092,-7.1072
18547,-15.4155,-9.0748,-7.9174
18548,-15.4902,-7.9302,-8.0497
18549,-15.4303,-9.155,-8.0696
18550,-14.5745,-8.9253,-8.0696
18551,-13.296,-9.0931,-8.0696
18552,-13.3219,-8.6091,-7.0496
18553,-14.6109,-5.8745,-8.0338
18554,-15.3617,-7.0699,-8.0696
18555,-15.5415,-5.6327,-8.0696
18556,-16.8214,-5.889,-7.9278
18557,-15.3232,-9.0708,-7.0512
18558,-15.3688,-8.6631,-8.0696
18559,-14.6533,-8.7445,-8.0896
18560,-13.6599,-9.2731,-8.0896
18561,-13.1922,-9.1029,-7.1694
18562,-14.6988,-5.8089,-7.8353
18563,-14.3912,-6.9437,-8.0896
18564,-15.5629,-5.5205,-8.0896
18565,-16.7509,-5.8204,-7.8881
18566,-15.2443,-9.1144,-7.0561
18567,-15.29,-8.6587,-8.0896
18568,-14.741,-8.7295,-8.1095
18569,-13.7379,-9.3491,-8.1095
18570,-13.3022,-9.2469,-7.1229
18571,-14.7836,-5.7479,-7.8656
18572,-14.4694,-6.8669,-8.1095
18573,-15.4954,-5.4666,-8.1095
18574,-16.6409,-5.6764,-7.8505
18575,-15.1595,-9.1754,-7.1167
18576,-15.2023,-8.665,-8.1095
18577,-14.8447,-8.8978,-8.1296
18578,-13.7643,-9.3708,-8.1296
18579,-13.3914,-9.2829,-7.1276
18580,-14.892,-5.719,-7.8769
18581,-14.5768,-6.7865,-8.1296
18582,-15.0869,-8.6005,-8.1103
18583,-15.5096,-6.9598,-7.0575
18584,-15.3113,-6.7438,-8.1296
18585,-15.3686,-5.4339,-8.1296
18586,-16.5517,-5.6403,-7.9048
18587,-15.0511,-9.2043,-7.0769
18588,-15.0993,-8.7854,-8.1296
18589,-15.0176,-8.4221,-8.1496
18590,-15.0936,-6.6681,-8.1496
18591,-14.7036,-6.7146,-8.1496
18592,-14.3742,-7.9595,-8.1496
18593,-15.5846,-7.9395,-8.1496
18594,-15.2346,-6.7113,-8.1496
18595,-14.2801,-7.4982,-8.1496
18596,-15.6042,-7.6383,-8.1496
18597,-14.4902,-7.1488,-8.1496
18598,-14.9952,-7.9242,-8.1496
18599,-15.3346,-7.1741,-8.1496
18600,-14.531,-7.3186,-8.1496
18601,-15.0969,-7.9076,-8.1198
18602,-15.2631,-7.1017,-8.0844
18603,-14.5103,-7.4189,-8.0495
18604,-15.2035,-7.8626,-8.0141
18605,-15.189,-7.0527,-7.9796
18606,-14.5121,-7.5208,-7.9442
18607,-15.2751,-7.8115,-7.9093
18608,-15.0828,-7.012,-7.874
18609,-14.5402,-7.6304,-7.8387
18610,-15.3424,-7.7392,-7.8043
18611,-14.984,-6.9986,-7.7689
18612,-14.5458,-7.2793,-7.1347
18613,-15.0701,-9.4017,-8.0085
18614,-14.6747,-9.5434,-8.1496
18615,-14.5869,-9.3864,-7.0496
18616,-14.8526,-5.4231,-8.041
18617,-15.2028,-5.4147,-8.1496
18618,-17.0016,-6.5672,-8.1496
18619,-17.0943,-8.1074,-8.1496
18620,-16.0878,-9.3787,-8.1496
18621,-14.5983,-9.5699,-8.1496
18622,-13.2205,-8.8238,-8.1496
18623,-12.7607,-7.2769,-8.1496
18624,-13.4384,-5.8579,-8.1496
18625,-14.8569,-5.4773,-8.1496
18626,-16.2865,-5.6757,-8.1496
18627,-13.138,-7.0846,-7.7496
18628,-16.8207,-7.5936,-7.7496
18629,-13.8448,-6.9574,-7.7695
18630,-13.3985,-8.3744,-7.7696
18631,-12.7863,-7.1265,-7.7696
18632,-14.5176,-6.7719,-7.7696
18633,-16.2596,-6.702,-7.7696
18634,-17.1789,-7.3354,-7.7696
18635,-16.4331,-8.6144,-7.7699
18636,-16.0639,-8.4321,-7.7896
18637,-13.8537,-7.1881,-7.7896
18638,-13.3598,-8.5071,-7.7896
18639,-13.4418,-8.728,-7.7896
18640,-16.0895,-7.1215,-7.7896
18641,-17.0267,-6.6781,-7.7896
18642,-13.6112,-6.3545,-7.8096
18643,-14.0913,-6.6486,-7.8096
18644,-13.8717,-8.2538,-7.8096
18645,-12.742,-8.0839,-7.8096
18646,-16.0508,-7.7192,-7.8096
18647,-16.5319,-6.3114,-7.8096
18648,-16.6543,-6.1131,-7.8132
18649,-16.2907,-8.6505,-7.8296
18650,-13.9327,-7.3954,-7.8296
18651,-13.4048,-8.6971,-7.8296
18652,-15.3525,-8.5513,-7.8296
18653,-16.0105,-6.8035,-7.8296
18654,-16.9754,-6.5218,-7.8296
18655,-13.974,-7.856,-7.8496
18656,-13.5433,-9.1135,-7.8496
18657,-15.7144,-7.4064,-7.8496
18658,-15.5372,-8.024,-7.8496
18659,-15.9692,-7.3571,-7.8496
18660,-14.5224,-8.0292,-7.8496
18661,-15.9686,-7.1563,-7.8496
18662,-14.4474,-7.7708,-7.8496
18663,-15.9577,-6.9782,-7.8496
18664,-14.4356,-7.5142,-7.8496
18665,-15.9603,-6.745,-7.8496
18666,-14.4904,-7.2553,-7.8496
18667,-15.988,-6.5088,-7.8496
18668,-14.5597,-6.9782,-7.8496
18669,-16.1093,-6.2934,-7.8496
18670,-14.908,-6.5812,-7.8496
18671,-15.4629,-6.0606,-7.8496
18672,-14.9942,-6.2325,-7.8496
18673,-15.9003,-5.8812,-7.8496
18674,-14.5129,-5.9836,-7.8496
18675,-16.2904,-6.1431,-7.8496
18676,-17.0362,-8.6102,-7.8496
18677,-15.1259,-9.0224,-7.8496
18678,-13.3673,-8.7664,-7.8496
18679,-12.7541,-7.3904,-7.8496
18680,-13.4667,-6.1447,-7.8496
18681,-15.0923,-5.5597,-7.8496
18682,-16.7252,-6.2175,-7.8496
18683,-17.1741,-7.7273,-7.8496
18684,-16.3285,-8.7974,-7.8496
18685,-14.6811,-9.3688,-7.8496
18686,-14.8828,-7.6296,-7.5496
18687,-14.3929,-7.876,-7.5496
18688,-15.214,-6.7683,-7.5496
18689,-15.5635,-8.2951,-7.5496
18690,-14.0162,-8.1091,-7.5496
18691,-14.3249,-6.5048,-7.5496
18692,-15.9387,-6.8005,-7.5496
18693,-15.9137,-8.5312,-7.5496
18694,-14.2612,-8.8265,-7.5496
18695,-13.437,-7.3494,-7.5496
18696,-14.5165,-5.9916,-7.5496
18697,-16.1595,-6.4765,-7.5496
18698,-16.4648,-8.1927,-7.5496
18699,-15.241,-9.3426,-7.5496
18700,-13.5905,-8.7673,-7.5496
18701,-13.1136,-7.0626,-7.5496
18702,-14.2275,-5.7131,-7.5496
18703,-15.972,-5.8455,-7.5496
18704,-16.8801,-7.3421,-7.5496
18705,-16.7459,-9.1626,-7.5496
18706,-16.8239,-9.5247,-7.4647
18707,-16.8241,-9.5256,-7.4568
18708,-16.8241,-9.5258,-7.3483
18709,-16.8241,-9.5258,-6.6496
18711,-16.8241,-9.5258,-5.8827
18712,-16.8241,-9.5258,-4.3095
18713,-16.8241,-9.5258,-2.7363
18714,-16.8241,-9.5258,-1.1418
18715,-16.8241,-9.5258,0.0
18718,-16.8241,-9.5258,-0.507
18727,-16.8241,-9.5258,-3.4925
18728,-16.8241,-9.5258,-8.527
18729,-16.8241,-9.5258,-8.937
18734,-14.9716,-7.4616,0.0
18736,-14.9716,-7.4614,-0.0001
18757,-14.9716,-7.4616,-0.0001
18860,-14.9716,-7.4616,0.3763
18861,-14.9716,-7.4616,4.1083
18862,-14.9716,-7.4616,0.0596
18863,-14.9716,-7.4616,-6.7
18864,-13.2399,-7.4616,-6.7
18865,-13.1279,-7.4616,-7.7
18866,-17.0368,-7.4616,-6.7003
18867,-17.01,-7.4616,-7.7
18868,-14.9726,-6.8842,-6.7
18869,-14.9726,-5.6478,-7.7
18870,-14.9726,-7.3127,-6.7
18871,-14.9726,-9.2818,-7.7
18872,-14.9726,-7.3101,-6.7
18877,-14.9726,-5.8596,-6.7
18878,-14.9726,-5.56,-6.7
18879,-14.9726,-5.56,-4.934
18880,-14.9726,-5.56,-0.6476
18881,-14.9726,-2.2357,-0.62
18882,-14.9726,-0.69,-0.62
18884,-14.9726,-5.0466,-0.62
18885,-14.9726,-6.36,-0.62
18892,-14.9726,-6.36,-2.0
18893,-14.9726,-6.36,-8.5955
18894,-14.9726,-6.36,-9.2
18898,-14.9726,-6.36,-9.3238
18900,-14.9725,-6.36,-9.2
18903,-14.9725,-6.36,-9.1473
18904,-14.9725,-6.2911,-9.02
18905,-14.9725,-4.13,-9.02
18906,-14.9725,-4.13,-6.9583
18907,-14.9725,-4.13,-0.352
18908,-14.9725,0.0,0.0
18911,-14.9725,0.0,4.1083
18914,-14.9725,0.0,-0.0002
18916,-14.9726,0.0,-0.0002
18931,-14.9726,0.0,0.0
18963,-15.7615,-7.0172,-9.9282
18964,-15.556,-6.412,-10.0365
18965,-14.5781,-6.3275,-10.0365
18966,-14.1236,-6.9738,-10.0328
18967,-14.1205,-7.9559,-10.0338
18968,-14.5697,-8.597,-10.0365
18969,-15.5602,-8.5132,-10.0365
18970,-15.7615,-7.9102,-9.9017
18971,-15.9661,-6.8178,-9.8865
18972,-15.1589,-6.2755,-9.8865
18973,-14.2116,-6.5323,-9.8865
18974,-14.1836,-7.0173,-9.5305
18975,-14.1713,-8.3608,-9.8865
18976,-15.12,-8.6574,-9.8865
18977,-15.9586,-8.1477,-9.8865
18978,-15.3119,-7.7862,-8.9865
18979,-14.3508,-8.4699,-10.0165
18980,-16.1375,-7.6685,-10.0165
18981,-14.7284,-6.3065,-10.0165
18982,-13.9827,-8.0568,-10.0165
18983,-15.78,-7.6882,-10.0165
18984,-14.3239,-6.9415,-10.0165
18985,-15.3775,-7.774,-10.0165
18986,-14.7872,-7.7713,-10.0165
18987,-14.2595,-7.4554,-9.9015
18988,-14.8861,-8.6434,-9.9015
18989,-16.0994,-7.1044,-9.9015
18990,-14.2461,-6.5303,-9.9015
18991,-14.4836,-8.4213,-9.9015
18992,-15.7353,-7.1296,-9.9015
18993,-14.1399,-7.4705,-9.9015
18994,-15.3927,-7.226,-9.9015
18995,-15.0975,-7.4196,-9.9015
18996,-13.7965,-7.5896,-9.7865
18997,-15.469,-8.5373,-9.7865
18998,-15.8066,-6.6251,-9.7865
18999,-13.885,-6.9987,-9.7865
19000,-15.0128,-8.4482,-9.7865
19001,-15.3549,-6.7239,-9.7865
19002,-14.373,-7.9662,-9.7865
19003,-14.9166,-6.9843,-9.7865
19004,-15.1053,-7.4637,-9.7865
19005,-14.8398,-7.4638,-9.7865
19006,-14.8398,-7.5644,-9.6859
19007,-14.8398,-7.5644,-9.4815
19008,-14.8398,-7.5644,-9.3471
19009,-14.8398,-7.5644,-8.9865
19010,-14.8398,-7.5644,0.0
19011,-14.8398,-7.5643,0.0
19013,-14.8398,-7.5643,-9.0717
19014,-14.8398,-7.5643,-9.9159
19019,-14.8398,-7.5643,-9.4865
19021,-14.8398,-7.5643,-9.3859
19022,-14.8398,-7.5643,-8.9865
19023,-14.8398,-7.5643,-8.9864
19024,-14.8398,-7.5643,-7.4817
19025,-14.8398,-7.5643,-5.8659
19026,-14.8398,-7.5643,-4.8533
19027,-14.8398,-7.5643,-2.668
19028,-14.9725,-7.4638,0.001
19029,-14.9725,-7.4638,4.1083
19030,-14.9725,-7.4638,0.6826
19031,-14.9725,-7.4638,-0.0019
19032,-14.9725,-7.4638,-9.09
19035,-14.9725,-5.1958,-9.0927
19036,-14.9725,-5.1996,-9.84
19037,-14.9725,-9.8242,-9.1144
19038,-14.9725,-9.8204,-9.84
19039,-14.9725,-7.51,-9.09
19044,-14.9725,-7.6004,-9.09
19045,-14.9725,-6.4298,-9.09
19046,-14.9725,-6.11,-9.09
19047,-11.8164,-6.11,-9.84
19048,-11.5676,-6.11,-9.2117
19049,-18.1961,-6.11,-9.8108
19050,-18.1961,-6.11,-9.4296
19051,-14.8818,-6.11,-9.09
19056,-14.8819,-6.11,-9.4132
19061,-14.8818,-5.5504,-9.09
19062,-14.8618,-5.59,-9.09
19063,-14.8318,-5.59,-9.09
19064,-14.8318,-5.59,-7.928
19065,-14.8318,-5.59,-2.0963
19066,-14.8318,-5.4497,0.0
19067,-14.8318,-0.4033,0.0
19068,-14.8318,0.0,0.0
19070,-14.8318,0.0,4.1083
19071,-14.8318,0.0,0.0672
19072,-14.8318,0.0,-0.0003
19240,-12.6353,-8.3829,-0.029
19241,-12.6232,-8.3829,-6.3093
19242,-12.6232,-8.3829,-7.8612
19243,-12.6232,-8.3829,-9.3546
19244,-12.8471,-8.308,-10.5267
19245,-13.2214,-7.0472,-10.5267
19246,-14.2993,-6.2962,-10.5267
19247,-15.6268,-6.3896,-10.5267
19248,-16.5891,-7.284,-10.5267
19249,-16.7788,-8.6021,-10.5267
19250,-16.1079,-9.7316,-10.5267
19251,-14.8787,-10.1952,-10.5267
19252,-13.6147,-9.7791,-10.5267
19253,-12.9012,-8.676,-10.5267
19254,-13.0408,-7.3511,-10.5267
19255,-13.9685,-6.4209,-10.5267
19256,-15.2739,-6.2733,-10.5267
19257,-16.3971,-6.987,-10.5267
19258,-16.8178,-8.2315,-10.5267
19259,-16.3582,-9.4804,-10.5267
19260,-15.231,-10.1552,-10.5267
19261,-13.8971,-9.962,-10.5267
19262,-13.0149,-9.0118,-10.5267
19263,-12.9001,-7.7272,-10.5267
19264,-13.6211,-6.6289,-10.5267
19265,-14.8693,-6.2189,-10.5267
19266,-16.1289,-6.6989,-10.5267
19267,-16.7841,-7.8179,-10.5267
19268,-16.594,-9.1367,-10.5267
19269,-15.6329,-10.0325,-10.5267
19270,-14.3055,-10.1299,-10.5267
19271,-13.2133,-9.3693,-10.5267
19272,-12.8352,-8.1643,-10.5267
19273,-13.3189,-6.9059,-10.5267
19274,-14.4385,-6.2515,-10.5267
19275,-15.7402,-6.431,-10.5267
19276,-16.6561,-7.3968,-10.5267
19277,-16.766,-8.7073,-10.5267
19278,-16.0382,-9.8013,-10.5267
19279,-14.7701,-10.2058,-10.5267
19280,-13.5432,-9.7354,-10.5267
19281,-12.8706,-8.5867,-10.5267
19282,-13.0289,-7.3366,-10.5267
19283,-13.9579,-6.4071,-10.5267
19284,-15.2806,-6.2574,-10.5267
19285,-16.3939,-6.9556,-10.5267
19286,-16.835,-8.2129,-10.5267
19287,-16.4019,-9.4536,-10.5267
19288,-15.2931,-10.1589,-10.5267
19289,-13.9694,-10.0176,-10.5267
19290,-13.0345,-9.0941,-10.5267
19291,-12.8596,-7.8267,-10.5267
19292,-13.5183,-6.6894,-10.5267
19293,-14.7391,-6.2026,-10.5267
19294,-15.9996,-6.5747,-10.5267
19295,-16.7654,-7.6638,-10.5267
19296,-16.6817,-8.9936,-10.5267
19297,-15.8012,-9.9694,-10.5267
19298,-14.5059,-10.1921,-10.5267
19299,-13.3501,-9.5664,-10.5267
19300,-12.8271,-8.3421,-10.5267
19301,-13.146,-7.1058,-10.5267
19302,-14.1682,-6.3069,-10.5267
19303,-15.4997,-6.3084,-10.5267
19304,-16.5299,-7.1247,-10.5267
19305,-16.8357,-8.4218,-10.5267
19306,-16.2659,-9.6252,-10.5267
19307,-15.1059,-10.206,-10.5267
19308,-13.801,-9.941,-10.5267
19309,-12.9526,-8.937,-10.5267
19310,-12.8869,-7.6599,-10.5267
19311,-13.651,-6.5693,-10.5267
19312,-14.9097,-6.19,-10.5267
19313,-16.1354,-6.6651,-10.5267
19314,-16.8133,-7.8113,-10.5267
19315,-16.6386,-9.1155,-10.5267
19316,-15.6829,-10.0428,-10.5267
19317,-14.3753,-10.1785,-10.5267
19318,-13.2609,-9.4812,-10.5267
19319,-12.8102,-8.2431,-10.5267
19320,-13.1862,-7.0258,-10.5267
19321,-14.276,-6.2601,-10.5267
19322,-15.5889,-6.3291,-10.5267
19323,-16.5834,-7.189,-10.5267
19324,-16.8384,-8.4977,-10.5267
19325,-16.2397,-9.6682,-10.5267
19326,-15.0308,-10.227,-10.5267
19327,-13.7513,-9.9248,-10.5267
19328,-12.9142,-8.867,-10.5267
19329,-12.8855,-7.6218,-10.5267
19330,-13.6522,-6.5536,-10.5267
19331,-14.9304,-6.1788,-10.5267
19332,-16.1525,-6.6638,-10.5267
19333,-16.8223,-7.7952,-10.5267
19334,-16.6509,-9.1177,-10.5267
19335,-15.7148,-10.041,-10.5267
19336,-14.3917,-10.1946,-10.5267
19337,-13.269,-9.5101,-10.5267
19338,-12.8,-8.2818,-10.5267
19339,-13.1415,-7.0691,-10.5267
19340,-14.2064,-6.2688,-10.5267
19341,-15.5382,-6.2967,-10.5267
19342,-16.559,-7.1257,-10.5267
19343,-16.8614,-8.407,-10.5267
19344,-16.3188,-9.6049,-10.5267
19345,-15.14,-10.2253,-10.5267
19346,-13.8613,-10.0029,-10.5267
19347,-12.9611,-9.021,-10.5267
19348,-12.8396,-7.7475,-10.5267
19349,-13.533,-6.63,-10.5267
19350,-14.7815,-6.1651,-10.5267
19351,-16.0514,-6.5679,-10.5267
19352,-16.7939,-7.6326,-10.5267
19353,-16.7389,-8.9481,-10.5267
19354,-15.8794,-9.966,-10.5267
19355,-14.5933,-10.2407,-10.5267
19356,-13.3801,-9.65,-10.5267
19357,-12.8055,-8.4861,-10.5267
19358,-12.5588,-8.1336,-10.2027
19359,-12.5588,-8.1336,-9.7523
19360,-12.6205,-8.3832,-10.0665
19361,-12.9794,-7.4886,-10.2767
19362,-13.8182,-6.4997,-10.2767
19363,-15.1062,-6.2408,-10.2767
19364,-16.2867,-6.8551,-10.2767
19365,-16.8139,-8.0585,-10.2767
19366,-16.4744,-9.3292,-10.2767
19367,-15.4,-10.1145,-10.2767
19368,-14.0877,-10.0529,-10.2767
19369,-13.0916,-9.1704,-10.2767
19370,-12.8726,-7.8737,-10.2767
19371,-13.51,-6.725,-10.2767
19372,-14.7429,-6.2238,-10.2767
19373,-16.001,-6.602,-10.2767
19374,-16.7532,-7.6998,-10.2767
19375,-16.6516,-9.0096,-10.2767
19376,-15.7551,-9.97,-10.2767
19377,-14.4376,-10.1579,-10.2767
19378,-13.3084,-9.4865,-10.2767
19379,-12.8405,-8.2833,-10.2767
19380,-13.2274,-7.0277,-10.2767
19381,-14.3118,-6.2859,-10.2767
19382,-15.6389,-6.3875,-10.2767
19383,-16.5976,-7.2859,-10.2767
19384,-16.785,-8.605,-10.2767
19385,-16.1144,-9.7348,-10.2767
19386,-14.8862,-10.2017,-10.2767
19387,-13.62,-9.7916,-10.2767
19388,-12.8987,-8.6934,-10.2767
19389,-12.9959,-7.4192,-10.2767
19390,-13.8833,-6.4501,-10.2767
19391,-15.1807,-6.2414,-10.2767
19392,-16.3392,-6.8969,-10.2767
19393,-16.8285,-8.1164,-10.2767
19394,-16.4437,-9.3918,-10.2767
19395,-15.3614,-10.137,-10.2767
19396,-14.0503,-10.0493,-10.2767
19397,-13.077,-9.1666,-10.2767
19398,-12.8498,-7.9079,-10.2767
19399,-13.4757,-6.733,-10.2767
19400,-14.6815,-6.2104,-10.2767
19401,-15.9519,-6.5468,-10.2767
19402,-16.7412,-7.5983,-10.2767
19403,-16.7028,-8.9301,-10.2767
19404,-15.839,-9.9431,-10.2767
19405,-14.567,-10.1969,-10.2767
19406,-13.3806,-9.5929,-10.2767
19407,-12.8358,-8.397,-10.2767
19408,-13.1216,-7.152,-10.2767
19409,-14.1573,-6.3153,-10.2767
19410,-15.4544,-6.2976,-10.2767
19411,-16.5125,-7.1057,-10.2767
19412,-16.8353,-8.3815,-10.2767
19413,-16.2887,-9.5956,-10.2767
19414,-15.1034,-10.202,-10.2767
19415,-13.8303,-9.9532,-10.2767
19416,-12.9604,-8.9453,-10.2767
19417,-12.8842,-7.6861,-10.2767
19418,-13.6204,-6.5972,-10.2767
19419,-14.9074,-6.1942,-10.2767
19420,-16.1204,-6.6581,-10.2767
19421,-16.8027,-7.7816,-10.2767
19422,-16.6394,-9.1042,-10.2767
19423,-15.7042,-10.028,-10.2767
19424,-14.3985,-10.1793,-10.2767
19425,-13.2654,-9.4799,-10.2767
19426,-12.8152,-8.2531,-10.2767
19427,-13.193,-7.0238,-10.2767
19428,-14.2686,-6.2668,-10.2767
19429,-15.5829,-6.3314,-10.2767
19430,-16.5787,-7.1896,-10.2767
19431,-16.8365,-8.48,-10.2767
19432,-16.2209,-9.6801,-10.2767
19433,-15.0418,-10.2215,-10.2767
19434,-13.7456,-9.916,-10.2767
19435,-12.9262,-8.888,-10.2767
19436,-12.8889,-7.6253,-10.2767
19437,-13.6847,-6.5361,-10.2767
19438,-14.9335,-6.1833,-10.2767
19439,-16.1549,-6.6715,-10.2767
19440,-16.824,-7.8253,-10.2767
19441,-16.6406,-9.1287,-10.2767
19442,-15.6974,-10.0446,-10.2767
19443,-14.373,-10.1859,-10.2767
19444,-13.2573,-9.4891,-10.2767
19445,-12.8031,-8.2382,-10.2767
19446,-13.1742,-7.0294,-10.2767
19447,-14.242,-6.2621,-10.2767
19448,-15.5574,-6.3085,-10.2767
19449,-16.5692,-7.1502,-10.2767
19450,-16.8496,-8.4728,-10.2767
19451,-16.2793,-9.6399,-10.2767
19452,-15.1024,-10.2264,-10.2767
19453,-13.7953,-9.9607,-10.2767
19454,-12.9409,-8.9612,-10.2767
19455,-12.8644,-7.6673,-10.2767
19456,-13.5898,-6.5903,-10.2767
19457,-14.8355,-6.1688,-10.2767
19458,-16.0944,-6.6062,-10.2767
19459,-16.8105,-7.7099,-10.2767
19460,-16.7039,-9.0221,-10.2767
19461,-15.8026,-10.0048,-10.2767
19462,-14.5047,-10.224,-10.2767
19463,-13.3305,-9.592,-10.2767
19464,-12.8004,-8.4045,-10.2767
19465,-13.0767,-7.1566,-10.2767
19466,-14.0804,-6.3057,-10.2767
19467,-15.3947,-6.2417,-10.2767
19468,-16.4972,-7.0197,-10.2767
19469,-16.8779,-8.2649,-10.2767
19470,-16.4214,-9.499,-10.2767
19471,-15.2911,-10.2042,-10.2767
19472,-13.9826,-10.0719,-10.2767
19473,-13.0077,-9.138,-10.2767
19474,-12.6323,-8.1333,-10.2767
19477,-12.556,-8.1333,-10.2004
19480,-12.556,-8.1333,-9.8848
19482,-12.556,-8.1333,-9.8292
19483,-12.556,-8.1333,-9.7242
19485,-12.556,-8.1333,-9.3242
19487,-12.556,-8.1333,-8.7308
19488,-12.556,-8.1333,-7.1575
19489,-12.556,-8.1333,-5.5843
19490,-12.556,-8.1333,-4.0111
19491,-12.556,-8.1333,-2.4166
19492,-12.556,-8.1333,-0.8221
19493,-14.8319,-6.4235,0.0
19494,-14.8319,-6.4235,4.1083
19496,-14.8319,-6.4235,0.1001
19497,-14.8319,-6.4235,-0.0001
19498,-15.067,-6.4643,-8.4847
19499,-15.5698,-6.6106,-8.4847
19500,-16.0127,-6.9031,-8.4847
19501,-16.352,-7.3205,-8.4847
19502,-16.5479,-7.8138,-8.4847
19503,-16.5867,-8.3574,-8.4847
19504,-16.4657,-8.8669,-8.4847
19505,-16.1957,-9.3238,-8.4847
19506,-15.7957,-9.6835,-8.4847
19507,-15.3128,-9.9037,-8.4847
19508,-14.7856,-9.9701,-8.4847
19509,-14.2563,-9.874,-8.4847
19510,-13.7866,-9.6269,-8.4847
19511,-13.4075,-9.2453,-8.4847
19512,-13.1636,-8.7739,-8.4847
19513,-13.0712,-8.2512,-8.4847
19514,-13.1388,-7.7248,-8.4847
19515,-13.3641,-7.2364,-8.4847
19516,-13.7263,-6.8387,-8.4847
19517,-14.185,-6.5716,-8.4847
19518,-14.7024,-6.4533,-8.4847
19519,-14.8318,-6.4235,-8.2953
19520,-14.7715,-6.4821,0.0
19521,-12.9267,-8.2736,0.0
19522,-12.9267,-8.2736,4.1083
19523,-12.9267,-8.2736,0.0294
19524,-12.9267,-8.2736,-2.3846
19525,-12.9267,-8.2736,-9.6431
19526,-13.0831,-7.6665,-10.4102
19527,-13.4912,-6.9622,-10.4102
19528,-14.1341,-6.5165,-10.4102
19529,-14.9152,-6.3803,-10.4102
19530,-15.6902,-6.5921,-10.4102
19531,-16.2935,-7.1065,-10.4102
